loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,TimestepsSoFar,ev_tdlam_before,loss_ent,EpRewMean,loss_pol_entpen,TimeElapsed,EpLenMean,loss_kl
129.055,-0.0599737,2818,5,915045,0.966665044427,1.51873,2623.82938849,0.0,909.9456899166107,648.36,0.0403138
101.819,-0.0648476,2822,4,917096,0.973329715431,1.48562,2587.19515805,0.0,911.9994919300079,639.54,0.044278
99.8775,-0.0733817,2829,7,919174,0.968146495521,1.45366,2506.27954783,0.0,914.0314152240753,621.73,0.0414068
595.825,-0.0424574,2832,3,921240,0.845554485917,1.42038,2535.89160908,0.0,916.0467863082886,628.21,0.0327565
147.742,-0.0546292,2834,2,922758,0.906900420785,1.3671,2563.32138842,0.0,918.0784301757812,634.48,0.0513495
1350.91,-0.0460165,2839,5,925329,0.815642982721,1.37687,2510.29209287,0.0,920.1061170101166,622.01,0.0361254
607.548,-0.0362065,2841,2,927329,0.578773766756,1.38352,2509.80536102,0.0,922.1364567279816,622.01,0.0333037
1282.25,-0.0376882,2844,3,929509,0.725114941597,1.37655,2493.42846769,0.0,924.1495451927185,618.15,0.0384536
1285.75,-0.03809,2847,3,931797,0.685920506716,1.3839,2512.31210261,0.0,926.1841702461243,622.71,0.0581221
727.089,-0.0375288,2849,2,933179,0.795891165733,1.40195,2539.84456628,0.0,928.2032294273376,629.22,0.043781
649.82,-0.0405512,2852,3,935575,0.87137362361,1.402,2533.51002955,0.0,930.2684106826782,628.23,0.0302252
614.461,-0.0410566,2855,3,937916,0.87759064883,1.39085,2611.48246855,0.0,932.3073217868805,646.72,0.0308109
681.385,-0.0383616,2858,3,939543,0.875302620232,1.36595,2608.613283,0.0,934.3291676044464,647.08,0.038184
1219.84,-0.043508,2862,4,941942,0.752532124519,1.38192,2570.75195306,0.0,936.3597116470337,639.37,0.0449443
582.664,-0.0341684,2864,2,943714,0.794668287039,1.37225,2593.6415404,0.0,938.4101717472076,644.65,0.032469
619.611,-0.0358065,2867,3,946059,0.871411755681,1.3875,2602.08277093,0.0,940.4607825279236,646.45,0.0424882
1206.78,0.0429762,2869,2,948059,0.286724627018,1.39884,2605.71890471,0.0,942.5040318965912,647.07,3.15802
75.4213,-0.0639447,2874,5,950194,0.976220089942,1.39538,2493.7564657,0.0,944.553120136261,621.03,0.0362284
82.8698,-0.0601418,2879,5,952253,0.978409783915,1.4132,2415.29149647,0.0,946.5858161449432,603.38,0.0356898
75.1635,-0.0620695,2883,4,953949,0.979061964899,1.40914,2369.79736439,0.0,948.6253380775452,594.35,0.0270416
150.464,-0.0580491,2889,6,956410,0.950536005199,1.37975,2300.37229618,0.0,950.6566770076752,579.43,0.0366963
89.6565,-0.0671882,2893,4,958454,0.97632217966,1.36668,2267.98433795,0.0,952.6903281211853,572.19,0.0334304
113.785,-0.0594594,2897,4,960333,0.976644953713,1.33435,2217.85404043,0.0,954.737889289856,561.23,0.0310688
107.995,-0.0698737,2902,5,962246,0.963567506522,1.32215,2197.76711155,0.0,956.7807297706604,556.98,0.0337765
142.547,-0.0691726,2906,4,964567,0.963645547628,1.33508,2227.2590285,0.0,958.8279001712799,563.75,0.0370337
81.525,-0.0644726,2910,4,966645,0.982593420893,1.34357,2183.80878405,0.0,960.8595314025879,554.48,0.0378757
36.5717,-0.0714512,2914,4,968369,0.987112346105,1.32416,2145.40034597,0.0,962.8905696868896,546.43,0.0364586
88.4683,-0.0659352,2919,5,970615,0.98266716674,1.32564,2161.12746754,0.0,964.925945520401,549.96,0.034915
468.014,-0.046502,2924,5,972755,0.909228116274,1.28052,2157.60873693,0.0,966.9609439373016,550.21,0.0422563
92.3123,-0.0607309,2927,3,974331,0.963727042079,1.2347,2187.02158961,0.0,969.0066728591919,557.31,0.0468093
167.13,-0.0660689,2932,5,976853,0.964427672327,1.22209,2184.9406444,0.0,971.0240097045898,556.13,0.0428379
542.528,-0.0479542,2936,4,978900,0.883544042706,1.20417,2154.95860002,0.0,973.0776906013489,549.81,0.02677
112.276,-0.0610525,2939,3,980649,0.97033149749,1.18239,2170.56890354,0.0,975.125269651413,553.2,0.0402468
265.876,-0.0486363,2941,2,982649,0.811509639025,1.18026,2173.01261943,0.0,977.1568260192871,553.2,0.04021
86.7873,-0.0617468,2945,4,984838,0.97735654749,1.18275,2128.67971539,0.0,979.1878480911255,543.29,0.0433592
102.974,-0.0596274,2947,2,986239,0.968254070729,1.15739,2135.88536485,0.0,981.2220199108124,544.42,0.0535239
670.881,-0.0305599,2949,2,988214,0.81642088294,1.15052,2162.18224044,0.0,983.2424592971802,550.35,0.0300207
725.292,-0.0415155,2953,4,991194,0.883940294385,1.16067,2150.20573513,0.0,985.2881271839142,547.99,0.0404302
62.7838,-0.0616912,2955,2,992493,0.969210995361,1.15842,2141.61120439,0.0,987.3295292854309,545.77,0.0427472
1333.85,-0.0420905,2959,4,995296,0.76805922389,1.13881,2156.04015418,0.0,989.3758177757263,547.53,0.0306631
55.9279,-0.0705277,2962,3,996822,0.976712659001,1.12191,2161.45128333,0.0,991.3906860351562,548.8,0.0425325
660.882,-0.0531912,2966,4,998579,0.836975380778,1.10908,2093.95107011,0.0,993.437388420105,533.45,0.0297004
703.73,-0.0449582,2969,3,1001123,0.82725943625,1.06569,2082.17995784,0.0,995.4463222026825,530.64,0.0321119
