TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
292.82795691490173,335000,0.0445263,1000.0,98.1486,0.638573,2,0.0,0.0985562801361,1110.87282427,335,-0.0277339
294.5935683250427,337000,0.0317758,1000.0,105.301,0.586363,2,0.0,0.305091977119,1112.58074541,337,-0.0402593
296.3898594379425,339000,0.0282556,1000.0,97.8161,0.548008,2,0.0,0.0788698196411,1115.21571936,339,-0.0377317
298.17194986343384,342000,0.0298756,1000.0,151.357,0.512392,3,0.0,0.0748609900475,1120.99192538,342,-0.0383955
299.95311164855957,344000,0.0238489,1000.0,102.507,0.489631,2,0.0,0.097265958786,1125.33513666,344,-0.0372771
301.7183096408844,346000,0.0374076,1000.0,101.007,0.500967,2,0.0,0.0441948771477,1127.71309116,346,-0.0290145
303.52400255203247,348000,0.0251593,1000.0,102.402,0.520961,2,0.0,0.0966643095016,1129.66323162,348,-0.0340225
305.3277506828308,350000,0.0380232,1000.0,103.381,0.483269,2,0.0,0.0667167305946,1132.02888184,350,-0.0336696
307.1094024181366,352000,0.0486139,1000.0,103.621,0.464081,2,0.0,0.0935949087143,1135.63797069,352,-0.0243891
308.8747158050537,354000,0.0231368,1000.0,112.022,0.471325,2,0.0,0.0847167372704,1138.47259366,354,-0.0345692
310.65715289115906,356000,0.0321178,1000.0,110.159,0.451484,2,0.0,0.0873843431473,1141.3411467,356,-0.036177
312.45275473594666,358000,0.0358371,1000.0,100.32,0.410612,2,0.0,0.11652469635,1144.41802971,358,-0.0327403
314.2337579727173,360000,0.0342059,1000.0,108.581,0.390596,2,0.0,0.0861545205116,1147.03617703,360,-0.0317677
316.01508593559265,362000,0.0343045,1000.0,103.974,0.374286,2,0.0,0.0730832219124,1150.2378619,362,-0.0338244
317.79694962501526,364000,0.0282558,1000.0,108.275,0.365243,2,0.0,0.122255563736,1153.91939506,364,-0.0320977
319.5622589588165,366000,0.0353859,1000.0,108.48,0.335719,2,0.0,0.285086989403,1156.65246687,366,-0.0370242
321.3277142047882,368000,0.0302969,1000.0,109.298,0.299802,2,0.0,0.178719580173,1158.53604913,368,-0.0378431
323.11030769348145,370000,0.0380966,1000.0,110.495,0.296695,2,0.0,0.214386284351,1161.78266004,370,-0.0307408
324.8913917541504,372000,0.0304771,1000.0,117.259,0.303369,2,0.0,0.486947357655,1164.7686741,372,-0.0463811
326.67165637016296,374000,0.0311109,1000.0,115.935,0.291566,2,0.0,0.129496514797,1166.25213548,374,-0.0349394
328.45254278182983,376000,0.0398694,1000.0,115.721,0.221463,2,0.0,0.129768610001,1168.38143083,376,-0.0351103
330.2179229259491,378000,0.0293701,1000.0,110.083,0.190521,2,0.0,0.0773972868919,1169.74260784,378,-0.0325632
332.0154905319214,380000,0.0339406,1000.0,117.148,0.180683,2,0.0,0.126162409782,1172.68424887,380,-0.033586
333.7809121608734,382000,0.0254308,1000.0,118.58,0.182459,2,0.0,0.127122938633,1175.00771401,382,-0.0338623
335.5773391723633,385000,0.0295818,1000.0,167.809,0.177015,3,0.0,0.103203356266,1179.46486495,385,-0.0351737
337.34410524368286,387000,0.0284699,1000.0,116.573,0.147721,2,0.0,0.100203752518,1180.38760314,387,-0.0337606
339.1093578338623,389000,0.0258436,1000.0,119.084,0.137146,2,0.0,0.0784921050072,1182.52940215,389,-0.0386211
340.89131236076355,391000,0.0516496,1000.0,116.176,0.127937,2,0.0,0.091111779213,1185.30264697,391,-0.0274432
342.67254185676575,393000,0.0284139,1000.0,117.466,0.143507,2,0.0,0.366100370884,1187.33371995,393,-0.0450672
344.42130064964294,395000,0.0264617,1000.0,116.533,0.113843,2,0.0,0.10591417551,1188.50863588,395,-0.0348874
346.2032628059387,397000,0.0300504,1000.0,112.062,0.121143,2,0.0,0.116273283958,1191.54997221,397,-0.0351981
347.9849648475647,399000,0.0924275,1000.0,118.396,0.0705525,2,0.0,0.0431047677994,1194.26097904,399,-0.0204334
349.76526713371277,401000,0.0522785,1000.0,125.684,0.0540252,2,0.0,0.0908120274544,1198.2401785,401,-0.0277195
351.531699180603,403000,0.0255849,1000.0,118.29,0.0710527,2,0.0,0.0956488847733,1199.96262341,403,-0.0372411
353.3117353916168,405000,0.042524,1000.0,118.323,0.0286191,2,0.0,0.107957422733,1201.70595866,405,-0.0284455
355.09385561943054,407000,0.0264736,1000.0,123.048,0.0161674,2,0.0,0.108905732632,1204.52397005,407,-0.0384304
356.8841676712036,409000,0.0212152,1000.0,119.554,0.00617921,2,0.0,0.117110550404,1207.04028192,409,-0.0360703
358.65681505203247,411000,0.0316648,1000.0,122.354,0.0232013,2,0.0,0.099388897419,1209.7185326,411,-0.0323821
360.4367320537567,413000,0.0350749,1000.0,120.145,0.0329556,2,0.0,0.114435076714,1212.44531802,413,-0.0309657
362.296875,415000,0.0382682,1000.0,127.276,0.0389265,2,0.0,0.555380344391,1213.80269607,415,-0.0446946
