TimestepsSoFar,loss_pol_entpen,TimeElapsed,ev_tdlam_before,EpThisIter,EpLenMean,loss_pol_surr,EpisodesSoFar,loss_ent,loss_kl,EpRewMean,loss_vf_loss
464831,0.0,778.0004136562347,0.958360776305,22,98.4,-0.149742,5970,17.0883,0.142461,48.5911848232,0.322194
466887,0.0,781.4532947540283,0.947358038276,20,99.84,-0.149252,5990,17.0588,0.162349,49.8074485363,0.326943
468932,0.0,784.8817551136017,0.9579086788,21,100.11,-0.14418,6011,16.9543,0.136697,50.5207741764,0.377062
471011,0.0,788.3291962146759,0.949393235147,19,101.7,-0.147347,6030,16.9122,0.159081,51.4278337109,0.294247
473029,0.0,791.7969312667847,0.957785632461,18,102.59,-0.148414,6048,16.8646,0.160723,51.9300373752,0.27622
475095,0.0,795.2269375324249,0.956431034952,21,103.5,-0.148338,6069,16.8271,0.143967,52.2060087094,0.335872
477161,0.0,798.6874587535858,0.951867122203,19,105.53,-0.148598,6088,16.8078,0.146767,52.8389532663,0.247968
479120,0.0,802.1249477863312,0.94477218762,18,106.7,-0.144766,6106,16.7832,0.150254,52.8530394629,0.293882
481226,0.0,805.593688249588,0.951579630375,19,107.95,-0.142197,6125,16.7826,0.135797,53.2038361556,0.406998
483326,0.0,809.0339508056641,0.962082464248,20,106.46,-0.143896,6145,16.7692,0.140336,52.4480508656,0.346917
485245,0.0,812.5042355060577,0.956295859069,18,107.56,-0.149478,6163,16.7461,0.168941,53.096873068,0.441154
487337,0.0,815.9803612232208,0.951964445412,21,105.71,-0.143416,6184,16.6732,0.151115,52.4927772166,0.417398
489438,0.0,819.4382734298706,0.955672439188,20,105.61,-0.14478,6204,16.6382,0.156454,52.3507995071,0.38383
491462,0.0,822.8983972072601,0.95533098653,18,104.86,-0.147165,6222,16.5768,0.17382,52.2732747531,0.312152
493497,0.0,826.3600842952728,0.953550867736,20,105.04,-0.147888,6242,16.5464,0.191484,52.6684900832,0.350588
495563,0.0,829.813066482544,0.948439635336,18,107.0,-0.146268,6260,16.4658,0.151792,53.3901766165,0.331979
497658,0.0,833.2654280662537,0.949002578855,19,107.8,-0.146375,6279,16.431,0.162991,53.9544766964,0.255116
499700,0.0,836.7341673374176,0.944506172091,20,108.16,-0.144898,6299,16.4301,0.146901,54.479855569,0.381981
501672,0.0,840.2185311317444,0.955120172352,20,105.06,-0.148308,6319,16.3759,0.147418,52.6029832124,0.434098
503792,0.0,843.686919927597,0.944520331919,20,106.73,-0.141153,6339,16.3523,0.150883,52.9978883566,0.368567
505781,0.0,847.1556596755981,0.946599584073,18,106.14,-0.142497,6357,16.3577,0.151074,52.4175298142,0.398537
507883,0.0,850.6244006156921,0.947219546884,21,103.09,-0.139303,6378,16.3498,0.156323,50.803715663,0.38638
509945,0.0,854.1087639331818,0.950427446514,19,104.55,-0.141309,6397,16.297,0.142196,51.0997040789,0.356645
511973,0.0,857.5775034427643,0.941288914531,18,107.21,-0.141032,6415,16.2428,0.176321,52.7460114714,0.355914
513983,0.0,861.0462424755096,0.954578951001,18,109.68,-0.145081,6433,16.195,0.159268,54.1641180735,0.336236
515953,0.0,864.5306077003479,0.951362963766,19,106.92,-0.147088,6452,16.1817,0.165532,53.3518549526,0.400748
518144,0.0,868.0149719715118,0.955610882491,19,109.35,-0.150855,6471,16.1728,0.160257,54.8044067653,0.339328
520078,0.0,871.4837114810944,0.941867977381,18,110.96,-0.147898,6489,16.1394,0.169029,55.8177326321,0.45933
522203,0.0,874.9820404052734,0.956615835428,19,109.67,-0.150774,6508,16.0742,0.161415,55.3215407877,0.487853
524262,0.0,878.443363904953,0.946790415794,21,108.23,-0.147438,6529,16.0298,0.17113,54.5526821919,0.440183
526269,0.0,881.9220843315125,0.943786825985,17,109.15,-0.144177,6546,16.0042,0.157652,54.7438944058,0.355148
528373,0.0,885.4067006111145,0.952706683427,20,108.07,-0.147028,6566,15.9489,0.153236,54.1817302328,0.460122
530401,0.0,888.8903315067291,0.940665774047,19,107.72,-0.147078,6585,15.8958,0.163873,54.2426292745,0.415421
532393,0.0,892.3590717315674,0.939399585128,19,106.63,-0.140183,6604,15.856,0.172419,53.9829000379,0.464075
534496,0.0,895.7965595722198,0.947806660086,19,107.35,-0.144488,6623,15.8445,0.174956,54.565099307,0.472152
536506,0.0,899.2499895095825,0.931358732283,18,108.46,-0.146239,6641,15.7971,0.168036,55.6622267729,0.335108
538555,0.0,902.703104019165,0.960647039115,17,109.98,-0.142662,6658,15.7673,0.162002,56.3628800529,0.349157
540579,0.0,906.1672434806824,0.969034517184,18,110.3,-0.149004,6676,15.8005,0.163452,56.3443233444,0.328332
542691,0.0,909.6285815238953,0.952086210251,16,115.42,-0.149022,6692,15.7324,0.223186,58.6482217723,0.348953
544751,0.0,913.0937783718109,0.949986141175,19,115.97,-0.141022,6711,15.6971,0.149005,58.6191898836,0.439239
546761,0.0,916.578813791275,0.939986292273,19,114.46,-0.138905,6730,15.6692,0.151651,57.4707095307,0.549594
548788,0.0,920.0393106937408,0.94474894926,18,114.86,-0.149543,6748,15.6093,0.191263,57.2584019245,0.437451
550757,0.0,923.5082919597626,0.944259602576,17,115.02,-0.148171,6765,15.5714,0.175359,57.5460801661,0.367411
552951,0.0,926.9691336154938,0.95210461691,19,112.65,-0.148623,6784,15.5484,0.159457,56.4273330918,0.377642
554957,0.0,930.4381921291351,0.955437131226,17,113.22,-0.138559,6801,15.4922,0.176871,56.5594400234,0.24761
556996,0.0,933.9060752391815,0.942565090954,20,111.29,-0.14257,6821,15.4825,0.186044,55.838083654,0.350304
559100,0.0,937.3763568401337,0.949774429202,19,111.92,-0.140677,6840,15.4488,0.200355,56.296869001,0.272565
561148,0.0,940.8608009815216,0.956235140562,16,114.21,-0.149703,6856,15.4709,0.175093,57.3450708019,0.289046
563135,0.0,944.3435156345367,0.946657896042,20,110.26,-0.146929,6876,15.4609,0.152609,55.2383961042,0.52686
565195,0.0,947.7810053825378,0.939554348588,18,110.28,-0.15086,6894,15.4057,0.184338,55.4335375507,0.363366
567249,0.0,951.2341196537018,0.947122339159,21,108.4,-0.143491,6915,15.3757,0.171953,54.6075073805,0.451057
569277,0.0,954.6879427433014,0.952127616853,18,109.91,-0.148693,6933,15.3818,0.183968,55.4424629888,0.377599
571385,0.0,958.1868765354156,0.940652780235,20,106.08,-0.143691,6953,15.3337,0.181394,53.2013204442,0.39601
573435,0.0,961.6556134223938,0.952385894954,17,108.7,-0.147445,6970,15.304,0.17297,54.5608286192,0.341005
575423,0.0,965.1243529319763,0.951435785741,19,107.74,-0.142698,6989,15.2923,0.175273,53.9493882392,0.376733
577482,0.0,968.577880859375,0.954587046057,18,110.2,-0.1399,7007,15.2702,0.162304,54.7818508338,0.384144
579564,0.0,972.0466206073761,0.949186202139,19,111.25,-0.142076,7026,15.2583,0.154369,54.8619782478,0.388811
581579,0.0,975.4997346401215,0.941499684006,17,113.11,-0.141758,7043,15.2117,0.170114,55.7603145077,0.399809
583651,0.0,978.9528505802155,0.961841594428,20,110.39,-0.141866,7063,15.2395,0.178059,54.3310635264,0.460057
585705,0.0,982.4396994113922,0.952754184604,19,109.53,-0.144377,7082,15.1839,0.179977,54.2584120701,0.499372
587663,0.0,985.8865747451782,0.957319956273,18,109.22,-0.14749,7100,15.1572,0.190325,54.8076100857,0.371145
589814,0.0,989.3399901390076,0.960624426603,19,110.24,-0.146713,7119,15.1024,0.190636,55.3382888891,0.396258
591811,0.0,992.8218219280243,0.959007691592,16,112.35,-0.145742,7135,15.0971,0.170082,56.8005266406,0.391578
593891,0.0,996.2815048694611,0.965056933463,20,109.83,-0.144091,7155,15.0397,0.16378,55.4435375414,0.274856
595938,0.0,999.7584118843079,0.95667463541,17,113.17,-0.143779,7172,15.0397,0.187647,57.0021873475,0.345919
597966,0.0,1003.2205226421356,0.960096631199,18,114.6,-0.141617,7190,15.0022,0.182798,57.5526449013,0.305854
600058,0.0,1006.6887171268463,0.956595014781,21,110.76,-0.145155,7211,14.9703,0.187568,55.8173258214,0.390841
602098,0.0,1010.1658089160919,0.94918518886,19,108.48,-0.143927,7230,14.9186,0.192049,54.3606302653,0.34012
604042,0.0,1013.624694108963,0.947148069739,19,107.75,-0.146766,7249,14.8853,0.187294,54.1968478857,0.339205
606117,0.0,1017.1090595722198,0.944301441312,17,108.51,-0.149681,7266,14.8225,0.183026,54.622479196,0.348496
608174,0.0,1020.5934238433838,0.956753719598,19,107.29,-0.144801,7285,14.793,0.186043,53.8690591383,0.28298
610215,0.0,1024.0465383529663,0.953103836626,17,110.47,-0.149405,7302,14.7637,0.193011,55.4923726097,0.304835
612182,0.0,1027.523772239685,0.952077005059,17,112.21,-0.143766,7319,14.7304,0.192293,56.0712217151,0.302864
614279,0.0,1030.9690012931824,0.947009094059,19,113.52,-0.144844,7338,14.7478,0.202758,57.2839025248,0.313031
616395,0.0,1034.4390540122986,0.934692256153,18,114.63,-0.145765,7356,14.721,0.192198,58.0042513443,0.33853
618489,0.0,1037.9060232639313,0.949849519879,18,114.84,-0.145428,7374,14.668,0.170498,57.8810563637,0.319677
620505,0.0,1041.374763250351,0.952003113925,18,114.64,-0.143487,7392,14.6928,0.200869,58.1352771251,0.446348
622481,0.0,1044.8122522830963,0.960288215429,17,114.49,-0.143082,7409,14.6917,0.177504,58.1662449209,0.287377
624551,0.0,1048.2653670310974,0.937628272921,17,115.41,-0.144898,7426,14.6754,0.173801,58.5110857663,0.337306
626634,0.0,1051.71848154068,0.953269019723,17,116.09,-0.14619,7443,14.6292,0.173564,58.5716468078,0.399588
628686,0.0,1055.2028493881226,0.946107227355,19,116.69,-0.144254,7462,14.5815,0.203002,58.8979280546,0.498802
630761,0.0,1058.655960559845,0.946567665786,20,114.07,-0.138618,7482,14.5542,0.183037,57.7066498307,0.385712
632702,0.0,1062.1009073257446,0.953827384859,18,112.94,-0.143475,7500,14.5481,0.208266,57.4551937403,0.326132
634785,0.0,1065.578051328659,0.950059909374,18,113.22,-0.147062,7518,14.5355,0.187782,57.7201747354,0.375798
636840,0.0,1069.03116440773,0.945668246597,19,109.27,-0.143566,7537,14.469,0.217512,56.1842883207,0.449989
638896,0.0,1072.5155291557312,0.943746961653,19,109.47,-0.146106,7556,14.4708,0.21444,56.316334,0.292237
640934,0.0,1075.9644093513489,0.950546573848,18,109.85,-0.146393,7574,14.45,0.228499,56.7293144129,0.3861
642992,0.0,1079.4268357753754,0.954344429076,19,111.24,-0.147724,7593,14.458,0.219736,57.3562109131,0.360277
645110,0.0,1082.8709018230438,0.935319676995,20,109.75,-0.139207,7613,14.4405,0.240736,56.6167815431,0.489751
647113,0.0,1086.313179731369,0.954177368432,20,106.6,-0.144112,7633,14.3651,0.199227,55.3369377642,0.40696
649181,0.0,1089.7500166893005,0.94547149539,19,106.8,-0.145634,7652,14.3435,0.188123,55.8249944645,0.496264
651173,0.0,1093.234380722046,0.944474637508,17,107.39,-0.142368,7669,14.3062,0.198005,56.5314130165,0.364013
653218,0.0,1096.7031207084656,0.939773555845,18,109.06,-0.141933,7687,14.3053,0.258931,56.9774687893,0.359728
655304,0.0,1100.1562430858612,0.933350086212,17,111.17,-0.145095,7704,14.2837,0.230442,58.0800069687,0.336738
657345,0.0,1103.6216237545013,0.965745966882,18,113.54,-0.148162,7722,14.2502,0.185319,59.0366860282,0.304828
659441,0.0,1107.0865550041199,0.951117947698,18,116.91,-0.139025,7740,14.2598,0.173124,60.2255536841,0.354464
661487,0.0,1110.5624051094055,0.941069658846,19,115.82,-0.142267,7759,14.2008,0.188722,59.3434285939,0.465909
663414,0.0,1114.0806210041046,0.945874478668,16,115.65,-0.143873,7775,14.1691,0.235201,59.0353635255,0.299754
665493,0.0,1117.5311250686646,0.951854020357,18,114.71,-0.150189,7793,14.1278,0.191343,58.781027833,0.330267
667566,0.0,1120.991807937622,0.955321930349,18,113.48,-0.142529,7811,14.1277,0.184643,58.3478287967,0.373382
669652,0.0,1124.4218254089355,0.95263395831,19,113.25,-0.151614,7830,14.1459,0.21309,58.0855306494,0.31494
671690,0.0,1127.906191110611,0.957211777568,17,115.48,-0.142619,7847,14.1369,0.195441,59.1347445664,0.326071
673690,0.0,1131.3905556201935,0.948768943548,15,118.62,-0.144455,7862,14.1077,0.240869,60.269139953,0.264745
675799,0.0,1134.8835525512695,0.959528993815,17,118.79,-0.142413,7879,14.1024,0.250807,60.5671580438,0.310232
677802,0.0,1138.3440525531769,0.939363848418,19,117.69,-0.146035,7898,14.0815,0.183009,60.083037949,0.36411
679801,0.0,1141.7975585460663,0.939746566117,18,117.64,-0.144072,7916,14.085,0.172663,59.9562160878,0.365254
681956,0.0,1145.275461435318,0.951352339238,20,115.16,-0.146428,7936,14.0279,0.216821,58.5186315138,0.46645
684023,0.0,1148.735008239746,0.917969606817,17,114.42,-0.143268,7953,14.0065,0.246072,58.3453800614,0.320934
686023,0.0,1152.2027840614319,0.949913065881,19,110.62,-0.151189,7972,13.959,0.186432,56.3797961719,0.343619
688066,0.0,1155.6558983325958,0.95483071357,20,107.72,-0.146237,7992,13.9175,0.204653,55.296297161,0.424475
690148,0.0,1159.0956439971924,0.947543244809,17,111.5,-0.150268,8009,13.9086,0.215737,57.2143046473,0.41287
692178,0.0,1162.579193353653,0.94218101725,17,113.02,-0.143372,8026,13.8802,0.182028,58.0552275082,0.345544
694186,0.0,1166.039761543274,0.935800179839,17,112.99,-0.146115,8043,13.8871,0.221332,58.375208597,0.41057
696270,0.0,1169.5021908283234,0.938456054777,15,117.27,-0.148233,8058,13.8783,0.247918,60.3013147031,0.327903
698283,0.0,1172.9685702323914,0.956415574998,16,120.34,-0.139302,8074,13.8662,0.205262,61.7441344539,0.274305
700290,0.0,1176.4529340267181,0.945200327784,19,120.94,-0.146893,8093,13.8124,0.207468,61.6825189133,0.379825
702413,0.0,1179.9216747283936,0.939571797848,19,119.78,-0.143441,8112,13.7807,0.189237,60.937087785,0.329357
704398,0.0,1183.3909282684326,0.945620365441,19,117.2,-0.146564,8131,13.7519,0.22807,59.8037401035,0.415563
706523,0.0,1186.8482761383057,0.953643333167,18,115.3,-0.140826,8149,13.7326,0.198691,58.7794507268,0.389399
708563,0.0,1190.3277554512024,0.932640761137,18,111.83,-0.148643,8167,13.6929,0.223672,57.4075668788,0.377529
710619,0.0,1193.7652459144592,0.949420470744,18,111.52,-0.146822,8185,13.6237,0.236808,57.333685143,0.360233
712679,0.0,1197.2451105117798,0.941128332168,17,113.98,-0.150083,8202,13.5688,0.233733,58.2772834915,0.398515
714599,0.0,1200.7495968341827,0.929094173014,16,115.5,-0.141189,8218,13.5344,0.215273,58.6893634754,0.325472
716752,0.0,1204.2027118206024,0.949543960392,18,116.24,-0.145633,8236,13.4566,0.213232,59.0580644834,0.397987
718838,0.0,1207.6870777606964,0.932313844562,19,117.69,-0.149095,8255,13.3995,0.249841,59.776921196,0.520194
720746,0.0,1211.1505463123322,0.951815396547,16,117.55,-0.143335,8271,13.376,0.219498,59.7980137919,0.392354
722858,0.0,1214.5987706184387,0.951059412211,19,116.36,-0.142729,8290,13.3793,0.202502,59.38709701,0.33943
724923,0.0,1218.0828285217285,0.935807943344,18,114.69,-0.148861,8308,13.3224,0.203818,58.7881845431,0.617156
727040,0.0,1221.5801708698273,0.928179822862,18,114.42,-0.144735,8326,13.2818,0.202725,58.717933908,0.511383
728978,0.0,1225.0624186992645,0.950333435088,16,116.95,-0.144056,8342,13.233,0.252979,60.0649760615,0.418756
731075,0.0,1228.5113101005554,0.951426308602,18,116.9,-0.143353,8360,13.2428,0.220549,60.2558347358,0.469735
733047,0.0,1231.968064069748,0.934957109392,18,115.39,-0.147224,8378,13.2072,0.25034,59.2483186678,0.44916
735231,0.0,1235.4211785793304,0.945117261261,19,113.97,-0.141196,8397,13.1574,0.274488,58.1515339251,0.386258
737217,0.0,1238.9055435657501,0.945287160575,18,113.71,-0.144013,8415,13.1456,0.246708,58.083122614,0.367125
739320,0.0,1242.3590581417084,0.945791143924,17,116.04,-0.150207,8432,13.1419,0.231614,59.0694337397,0.328232
741357,0.0,1245.8121318817139,0.953371826559,19,112.63,-0.140171,8451,13.1661,0.194291,56.9128676021,0.403384
743370,0.0,1249.314448595047,0.95270813629,18,112.82,-0.147135,8469,13.1455,0.296052,56.8643984662,0.42788
745395,0.0,1252.7815437316895,0.950819347054,19,111.87,-0.145711,8488,13.1378,0.235551,56.2946785247,0.526756
747409,0.0,1256.243574142456,0.952495969832,18,110.47,-0.138889,8506,13.0966,0.194321,55.837187314,0.395075
749488,0.0,1259.726948261261,0.946057382971,17,112.62,-0.14608,8523,13.0954,0.20233,56.8693223354,0.468223
751543,0.0,1263.2034797668457,0.934275887907,18,112.36,-0.146516,8541,13.0677,0.256676,56.6762532339,0.50233
753635,0.0,1266.6582055091858,0.931141361594,17,114.92,-0.144772,8558,13.0261,0.213318,58.1545172593,0.493039
755705,0.0,1270.1342422962189,0.929058670998,16,117.59,-0.136445,8574,12.961,0.230123,59.1659007989,0.380956
757653,0.0,1273.6092901229858,0.947860956192,17,118.74,-0.141316,8591,12.9425,0.287667,59.6999512481,0.461035
759712,0.0,1277.0624051094055,0.96126646176,19,118.08,-0.146429,8610,12.9303,0.230923,59.7565943748,0.344307
761775,0.0,1280.5551207065582,0.941576808691,18,116.32,-0.141402,8628,12.8877,0.249728,58.646711837,0.430265
763821,0.0,1284.048462152481,0.94210062921,20,113.16,-0.143835,8648,12.8231,0.2775,56.899035188,0.544276
765881,0.0,1287.532172203064,0.947013609111,19,111.75,-0.133263,8667,12.795,0.25345,56.2125406027,0.403089
767968,0.0,1291.0240058898926,0.939765006304,17,111.22,-0.137882,8684,12.774,0.257121,55.8130555389,0.395966
769965,0.0,1294.5231807231903,0.933831937611,17,113.09,-0.141151,8701,12.7606,0.23067,56.5124746064,0.429073
772001,0.0,1298.0253582000732,0.937338657677,18,112.67,-0.146052,8719,12.7167,0.259193,56.5228550819,0.470457
774021,0.0,1301.4997599124908,0.934575006366,18,112.67,-0.138489,8737,12.7327,0.224808,56.6043097906,0.373504
776107,0.0,1305.0004465579987,0.947691079229,18,114.8,-0.146251,8755,12.6861,0.224215,57.9241270334,0.399452
778236,0.0,1308.4414756298065,0.951675500721,19,115.17,-0.145857,8774,12.6556,0.248641,58.3355396176,0.348135
780284,0.0,1311.9218575954437,0.936244040728,19,113.53,-0.141499,8793,12.6136,0.231372,57.6808233335,0.448316
782220,0.0,1315.4218482971191,0.943694479764,17,112.53,-0.14305,8810,12.604,0.262133,57.1147075072,0.418105
784318,0.0,1318.9252200126648,0.943291477859,17,112.82,-0.139282,8827,12.5658,0.23235,57.4212121741,0.342299
786397,0.0,1322.4215841293335,0.946348879486,17,114.73,-0.140515,8844,12.5798,0.265119,58.3812637142,0.342077
788379,0.0,1325.890323638916,0.944787759334,17,115.61,-0.142811,8861,12.5207,0.32809,58.5590112536,0.351062
790429,0.0,1329.3746893405914,0.930994726717,18,117.36,-0.141066,8879,12.5035,0.262281,59.4001992367,0.379369
792550,0.0,1332.8826975822449,0.952250849456,19,116.45,-0.146076,8898,12.5037,0.253092,58.6123567228,0.395171
794411,0.0,1336.3597679138184,0.933208629489,16,117.21,-0.143321,8914,12.4937,0.236802,59.2634664101,0.406402
796669,0.0,1339.8522276878357,0.930307075381,19,116.16,-0.144923,8933,12.505,0.239781,58.5678579365,0.590649
798604,0.0,1343.3619492053986,0.944136947393,17,115.16,-0.142925,8950,12.4993,0.294347,58.0679219583,0.605108
800742,0.0,1346.8485226631165,0.945987321436,17,117.4,-0.145419,8967,12.4587,0.311427,59.2598513258,0.456792
802802,0.0,1350.3278589248657,0.944397058338,17,118.13,-0.144519,8984,12.4603,0.24363,59.4877452975,0.493845
804829,0.0,1353.8278572559357,0.928475953639,18,117.77,-0.134582,9002,12.4313,0.338917,59.1224268136,0.413465
806875,0.0,1357.3315041065216,0.941428370774,18,117.56,-0.143545,9020,12.4105,0.236165,58.9852642295,0.431622
808918,0.0,1360.8592808246613,0.94867297262,18,116.73,-0.139734,9038,12.3895,0.290314,58.5168972846,0.42991
810939,0.0,1364.3748965263367,0.944372572005,16,117.72,-0.144005,9054,12.3662,0.293819,58.889862805,0.394252
812825,0.0,1367.891771554947,0.932726539671,14,119.69,-0.142688,9068,12.3555,0.266754,59.4838242956,0.470115
815032,0.0,1371.4068839550018,0.932397224009,17,121.31,-0.14355,9085,12.261,0.270552,60.1753458156,0.347753
817092,0.0,1374.898532629013,0.942237112671,17,122.63,-0.144812,9102,12.2459,0.251164,60.8371644317,0.384195
819122,0.0,1378.3914263248444,0.93647942692,17,123.36,-0.144519,9119,12.2068,0.230992,60.9439505061,0.49836
821244,0.0,1381.8908476829529,0.942830163985,19,123.26,-0.140171,9138,12.1741,0.297979,60.9659885534,0.541078
823213,0.0,1385.4064621925354,0.935905136168,15,124.29,-0.144719,9153,12.1474,0.278797,61.4594196946,0.507181
825260,0.0,1388.8993473052979,0.939970470965,18,120.42,-0.141316,9171,12.1039,0.243456,59.9450190525,0.482907
827238,0.0,1392.3755316734314,0.944894772023,17,118.28,-0.144683,9188,12.0831,0.25703,59.037115057,0.459613
829391,0.0,1395.8765769004822,0.949471045285,17,119.84,-0.144219,9205,12.1109,0.268171,60.1042141645,0.463232
831326,0.0,1399.3906643390656,0.945941865444,17,118.7,-0.140298,9222,12.0499,0.240093,59.3383284299,0.396342
833446,0.0,1402.8750281333923,0.937192343175,17,120.81,-0.147921,9239,12.033,0.345962,60.4043414165,0.394074
835559,0.0,1406.328143119812,0.947253767401,17,120.25,-0.14442,9256,12.0106,0.277153,60.0558298855,0.370297
837486,0.0,1409.8125071525574,0.936658866704,18,118.66,-0.145331,9274,11.9685,0.236809,59.3739350395,0.510718
839652,0.0,1413.3907387256622,0.942569740117,17,119.43,-0.144936,9291,11.9302,0.27134,59.4155918562,0.579636
841680,0.0,1416.8629953861237,0.925042517483,17,119.68,-0.147457,9308,11.9135,0.296127,59.8384832672,0.595309
843697,0.0,1420.343878030777,0.929600059986,17,118.84,-0.140074,9325,11.9034,0.351691,59.970628597,0.460962
845772,0.0,1423.853452205658,0.944236103445,15,122.12,-0.143528,9340,11.9167,0.272366,61.4714016989,0.375011
847789,0.0,1427.344969034195,0.9434950836,18,119.99,-0.147853,9358,11.9106,0.258044,60.6554393877,0.49091
849894,0.0,1430.8368883132935,0.939271289855,19,120.75,-0.149288,9377,11.8998,0.262242,61.1950428222,0.60291
