loss_ent,TimeElapsed,EpLenMean,loss_kl,EpThisIter,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_pol_surr
-0.717863,6114.061182022095,123.74,0.75087,17,0.40467,25645,0.943818684667,3022799,0.0,62.1590958987,-0.13617
-0.692408,6117.937602519989,124.02,1.23642,18,0.392029,25663,0.949163194746,3024891,0.0,62.4398133562,-0.115451
-0.682197,6121.823040008545,125.11,3.68357,15,0.457316,25678,0.926925115287,3026849,0.0,63.2963455583,0.0392834
-0.663768,6125.6555070877075,123.76,0.880872,17,0.338834,25695,0.947573665529,3028871,0.0,62.827268542,-0.126158
-0.645112,6129.72639131546,124.91,0.9446,16,0.396187,25711,0.944891840219,3030958,0.0,63.3849116797,-0.115337
-0.65881,6133.952451944351,122.7,0.574278,16,0.453969,25727,0.935805521905,3032825,0.0,62.7163331041,-0.135763
-0.659906,6138.249267816544,122.3,0.52356,18,0.382046,25745,0.957891210914,3035029,0.0,62.5721438761,-0.138438
-0.660635,6142.843545436859,122.48,0.872087,17,0.526095,25762,0.927336983383,3037033,0.0,62.7221396006,-0.128799
-0.664516,6147.390782833099,121.1,0.870635,18,0.456995,25780,0.941431496292,3039223,0.0,61.9675923822,-0.128089
-0.67539,6152.04740190506,121.8,0.726465,16,0.465636,25796,0.940941572189,3041273,0.0,62.2952797234,-0.13801
-0.689768,6156.226262331009,121.62,0.570161,16,0.44152,25812,0.951854176819,3043215,0.0,62.0963771676,-0.134843
-0.649555,6160.048015356064,121.31,0.926228,17,0.376043,25829,0.950537007302,3045315,0.0,61.8045732846,-0.133632
-0.682119,6163.945081233978,122.55,0.720231,17,0.578243,25846,0.937344782054,3047394,0.0,62.2955587409,-0.131549
-0.689343,6167.745289325714,121.28,1.53211,17,0.446827,25863,0.935703486204,3049388,0.0,61.6762368683,-0.0930815
-0.716303,6171.6095769405365,122.18,0.654222,17,0.370147,25880,0.96018101275,3051441,0.0,61.9119206288,-0.136226
-0.72972,6175.53554725647,119.89,1.79641,18,0.403541,25898,0.966410271823,3053473,0.0,60.6976959148,-0.0712894
-0.740357,6179.3976900577545,116.38,1.17893,20,0.437513,25918,0.960309822112,3055530,0.0,59.1327665662,-0.116133
-0.686771,6183.578192234039,120.18,2.71957,13,0.354907,25931,0.942756131291,3057649,0.0,60.7347411209,-0.0462407
-0.694222,6187.844880580902,122.4,0.53487,16,0.452307,25947,0.941288802773,3059697,0.0,61.9705233331,-0.14254
-0.699881,6192.251139879227,123.42,0.696834,16,0.312029,25963,0.955010492355,3061730,0.0,62.1129678981,-0.125518
-0.677868,6196.765263795853,122.23,0.712855,18,0.383598,25981,0.955781776458,3063770,0.0,61.5568587125,-0.136405
-0.680155,6201.406213521957,122.21,0.663618,18,0.449814,25999,0.963462579995,3065829,0.0,61.4832612375,-0.141004
-0.671601,6205.944954395294,125.5,0.922234,17,0.370451,26016,0.951393108815,3067896,0.0,62.7838286909,-0.137715
-0.716256,6209.948626279831,121.47,1.08777,16,0.326886,26032,0.94356828928,3069900,0.0,61.0233375594,-0.130965
-0.723927,6213.757625579834,119.66,2.18002,17,0.355166,26049,0.963699989021,3071884,0.0,60.1207628951,-0.0785337
-0.760626,6217.6073133945465,117.5,0.733806,18,0.377644,26067,0.951751764864,3073961,0.0,59.247501794,-0.135875
-0.757774,6221.486399412155,119.31,0.770913,16,0.3007,26083,0.955687012523,3075887,0.0,59.9499929936,-0.138499
-0.772667,6225.292662382126,122.34,0.885782,16,0.362541,26099,0.951991267502,3078063,0.0,61.4838240874,-0.130981
-0.783556,6229.210196495056,122.76,0.713308,17,0.463521,26116,0.951592497528,3080172,0.0,61.8130082155,-0.13704
-0.79434,6233.147614002228,121.32,0.62583,17,0.450092,26133,0.945580694824,3082156,0.0,60.9187514719,-0.130536
-0.742256,6237.382490634918,124.42,0.827124,15,0.4518,26148,0.923196367919,3084231,0.0,62.3520611058,-0.136737
-0.701346,6241.640075683594,124.33,1.09685,17,0.500547,26165,0.94043988362,3086162,0.0,62.3991231963,-0.108095
-0.727362,6246.132313013077,127.49,0.893435,16,0.552254,26181,0.930940330029,3088311,0.0,64.0056083378,-0.128284
-0.699261,6250.70435667038,123.89,8.50607,16,0.362455,26197,0.941592268646,3090218,0.0,62.1753055167,0.167358
-0.678308,6255.446992635727,125.07,1.01541,17,0.389656,26214,0.941373158246,3092430,0.0,62.7684466531,-0.0982931
-0.697408,6259.687698841095,125.89,0.512067,16,0.472775,26230,0.954234987497,3094444,0.0,63.3183790159,-0.141747
-0.726515,6263.6325743198395,125.73,0.61117,16,0.413123,26246,0.937838193029,3096487,0.0,63.0946880885,-0.140639
-0.749931,6267.499741077423,127.16,0.43832,16,0.473978,26262,0.944868024439,3098564,0.0,63.5992894378,-0.13894
-0.779148,6271.382211923599,126.09,0.461332,16,0.732471,26278,0.924618251622,3100639,0.0,63.0920275702,-0.136596
-0.823953,6275.342672109604,125.71,0.811176,17,0.724379,26295,0.939376797527,3102597,0.0,62.6914902506,-0.120665
-0.804482,6279.163460016251,123.61,1.06626,18,0.657188,26313,0.935845978558,3104721,0.0,61.8957617266,-0.110259
-0.817294,6283.1144371032715,123.43,0.774231,17,0.448521,26330,0.948310889304,3106787,0.0,61.5738245853,-0.138404
-0.839976,6287.232666730881,124.03,0.763196,15,0.537515,26345,0.949630308896,3108785,0.0,62.103609149,-0.131747
-0.860401,6291.468358755112,123.08,1.03897,17,0.709137,26362,0.932622648776,3110872,0.0,61.7730066934,-0.121786
-0.892908,6295.869351863861,123.9,0.774206,15,0.563616,26377,0.951282739639,3112930,0.0,62.2726439399,-0.138414
-0.901354,6300.390743494034,125.36,0.737742,16,0.476036,26393,0.946522846818,3114930,0.0,63.2382824066,-0.132951
-0.932096,6304.962895154953,125.28,0.680282,18,0.496735,26411,0.957082204521,3117008,0.0,63.2148539255,-0.144081
-0.952307,6309.741325378418,124.14,3.2533,18,0.451564,26429,0.9542154558,3119102,0.0,62.5194068832,0.0153042
-0.944996,6313.8536875247955,122.32,0.991852,17,0.492854,26446,0.936278499663,3121150,0.0,61.5472475447,-0.126892
-0.967306,6317.779520511627,122.4,1.26556,16,0.414644,26462,0.934980265796,3123112,0.0,61.5944944804,-0.122092
-1.0383,6321.624669551849,119.65,0.872333,17,0.434246,26479,0.952957894653,3125124,0.0,60.0749698588,-0.125935
-1.03256,6325.468705654144,119.74,1.19727,17,0.488038,26496,0.953175969422,3127270,0.0,60.0243990001,-0.0996527
-1.04791,6329.413820266724,122.31,0.610545,16,0.410157,26512,0.958053234965,3129327,0.0,61.1451528686,-0.144024
-1.02655,6333.2804391384125,124.05,1.28249,15,0.521292,26527,0.932120971382,3131319,0.0,62.2182766516,-0.117294
-1.04092,6337.23428940773,126.59,0.850716,15,0.357597,26542,0.942934289575,3133341,0.0,63.6437216885,-0.138786
-1.03709,6341.417172431946,128.39,0.748127,16,0.413672,26558,0.946593418717,3135424,0.0,64.2403183938,-0.1364
-1.04452,6345.663017749786,129.1,1.54057,16,0.494451,26574,0.949200436473,3137478,0.0,64.4244986598,-0.11933
-1.09535,6350.131939649582,127.58,0.705137,18,0.582373,26592,0.945796009153,3139504,0.0,63.7836775647,-0.132952
-1.11186,6354.703368425369,124.52,0.944908,17,0.917505,26609,0.919783450663,3141444,0.0,62.2241933429,-0.113568
-1.14704,6359.397538900375,122.87,1.59507,15,0.721251,26624,0.908519893885,3143298,0.0,61.2363599344,-0.101281
-1.18518,6364.116454839706,125.02,1.11087,17,0.608107,26641,0.940191987902,3145657,0.0,62.2296901843,-0.126651
-1.14921,6367.936893224716,121.89,1.98551,18,0.47438,26659,0.949519518763,3147754,0.0,60.8767488283,-0.0590893
-1.11415,6371.84396147728,121.84,1.00605,16,0.61879,26675,0.944292031229,3149770,0.0,60.9144258387,-0.106131
-1.12668,6375.734504699707,123.78,0.924191,16,0.382999,26691,0.947532735765,3151769,0.0,61.8971755373,-0.136927
-1.1123,6379.569776296616,125.25,1.4518,17,0.586917,26708,0.930770941079,3153893,0.0,62.6105291247,-0.0879752
-1.11782,6383.491527080536,122.14,0.684162,17,0.670147,26725,0.925497114658,3155916,0.0,61.0888538731,-0.134689
-1.12319,6387.343679428101,122.51,0.931453,16,0.614758,26741,0.948503173888,3157908,0.0,61.0691335616,-0.131705
-1.13874,6391.335210323334,124.05,1.46917,16,0.429832,26757,0.952837001532,3159972,0.0,61.8478055549,-0.105284
-1.16774,6395.616819620132,122.23,0.9497,19,0.604527,26776,0.95202312991,3162109,0.0,60.9825798983,-0.127857
-1.15783,6399.804130315781,121.72,1.08372,16,0.415459,26792,0.95483398065,3164124,0.0,60.8685524655,-0.13164
-1.20443,6404.304386377335,121.97,0.958048,16,0.44772,26808,0.953057717532,3166090,0.0,61.0869872589,-0.135309
-1.19264,6408.79519033432,122.41,0.836957,18,0.411118,26826,0.952423285693,3168256,0.0,61.6659420614,-0.140455
-1.18555,6413.413647890091,121.09,1.07472,17,0.493715,26843,0.948679748923,3170284,0.0,61.0830176925,-0.130686
-1.12421,6417.995619058609,120.47,3.29225,17,0.517528,26860,0.941020231694,3172340,0.0,60.6813563695,-0.0104308
-1.13102,6421.87428355217,121.88,0.704416,16,0.444603,26876,0.933422066271,3174297,0.0,61.3688932316,-0.131355
-1.12055,6425.74275636673,121.06,0.802829,17,0.750161,26893,0.924219235778,3176336,0.0,60.7452966553,-0.130664
-1.1041,6429.600592851639,120.5,0.835764,18,0.477141,26911,0.944220997393,3178483,0.0,60.1430643022,-0.136804
-1.10691,6433.4294283390045,120.55,0.705668,17,0.524499,26928,0.944189999253,3180478,0.0,59.9554973918,-0.13823
-1.06541,6437.3038947582245,118.65,1.03082,18,0.685984,26946,0.932153396308,3182503,0.0,59.0990520552,-0.105599
-1.05397,6441.148255109787,117.44,2.14249,18,0.612566,26964,0.942524813116,3184558,0.0,58.4842382082,-0.0717644
-1.04735,6445.08863735199,114.88,0.677811,19,0.50917,26983,0.948762975633,3186648,0.0,57.234360178,-0.131919
-1.04956,6449.420261144638,113.27,0.712602,19,0.584974,27002,0.93858153373,3188719,0.0,56.6410145002,-0.138762
-1.11081,6453.641869068146,111.41,3.14645,19,0.489787,27021,0.919945970178,3190783,0.0,55.719708035,-0.0328789
-1.10679,6458.279878377914,112.41,0.972658,17,0.471254,27038,0.932125598192,3192794,0.0,56.0468033589,-0.113082
-1.10751,6462.8436686992645,112.45,0.910214,17,0.388491,27055,0.937533866614,3194791,0.0,56.0963346189,-0.132015
-1.13028,6467.538398265839,114.95,1.16014,15,0.41886,27070,0.925643511117,3196763,0.0,57.0463389899,-0.114068
-1.12191,6472.038559913635,116.91,0.710434,18,0.438164,27088,0.946948476136,3198883,0.0,58.0374681903,-0.136182
-1.09757,6475.8731462955475,120.61,1.25476,16,0.448335,27104,0.957984946668,3201005,0.0,59.9113847809,-0.116617
-1.11339,6479.963992357254,122.87,0.868138,17,0.586305,27121,0.932790704072,3203070,0.0,60.8894232423,-0.131198
-1.15958,6484.303717374802,124.75,0.777924,16,0.351763,27137,0.95434769243,3205102,0.0,61.9254596529,-0.135446
-1.11233,6488.603639602661,123.24,2.4115,18,0.588319,27155,0.942969616503,3207115,0.0,61.2815881736,-0.0367203
-1.14919,6492.948749780655,122.63,0.781053,16,0.458515,27171,0.937478840351,3209212,0.0,61.2693244435,-0.139726
-1.17077,6496.835700750351,123.17,0.687641,17,0.462015,27188,0.942783486098,3211200,0.0,61.6431423038,-0.137872
-1.14521,6500.921080827713,120.24,0.698548,18,0.608131,27206,0.950093202293,3213272,0.0,60.2860482175,-0.137431
-1.11023,6505.265158414841,121.84,1.16771,16,0.331985,27222,0.93683437258,3215328,0.0,61.2125288007,-0.121577
-1.12002,6509.588236808777,119.48,0.650493,18,0.417578,27240,0.940616521984,3217402,0.0,60.1499500012,-0.131838
-1.1603,6514.195007562637,122.66,1.0145,15,0.449463,27255,0.934140212834,3219381,0.0,61.6264953951,-0.129709
-1.11824,6518.773118495941,119.8,1.25782,18,0.562409,27273,0.934752807021,3221415,0.0,60.0613841033,-0.10675
-1.15498,6523.461043834686,118.22,0.751698,18,0.516316,27291,0.950865324587,3223438,0.0,59.0320665859,-0.140339
-1.18923,6527.671702623367,119.14,1.16326,18,0.47459,27309,0.936084136367,3225474,0.0,59.3774064367,-0.121343
-1.17141,6531.553822040558,118.39,0.727656,16,0.608593,27325,0.935809262097,3227481,0.0,58.875806698,-0.125595
-1.19976,6535.4763033390045,118.79,0.857418,18,0.563003,27343,0.930582866073,3229693,0.0,58.9260672335,-0.127894
-1.20236,6539.360345363617,119.02,1.00119,16,0.635677,27359,0.911522202194,3231730,0.0,59.1882915177,-0.120655
-1.18608,6543.257326364517,118.42,1.31573,19,0.611569,27378,0.921644225717,3233780,0.0,58.9009377522,-0.107513
-1.20546,6547.210624456406,119.53,1.08682,17,0.59101,27395,0.938361700624,3235829,0.0,59.1122722773,-0.130501
-1.21667,6551.148067951202,120.3,0.777331,16,0.485832,27411,0.9389741458,3237750,0.0,59.4314848852,-0.133551
-1.24361,6555.2415273189545,119.34,1.34515,18,0.623435,27429,0.932993113995,3239885,0.0,58.9318297527,-0.114308
-1.23819,6559.571093559265,118.76,0.943155,17,0.541161,27446,0.948006510735,3241919,0.0,58.5895128117,-0.127237
-1.24647,6563.881932020187,117.39,0.825431,18,0.516585,27464,0.929470136762,3244026,0.0,58.0471105741,-0.125822
-1.24519,6568.475666284561,119.38,0.893057,17,0.574957,27481,0.944444186985,3246043,0.0,59.0194416977,-0.118512
-1.18219,6573.101363897324,116.95,2.14477,18,0.615698,27499,0.932338893414,3248031,0.0,58.1924362411,-0.0633787
-1.18963,6577.809872865677,116.74,0.616719,17,0.489878,27516,0.937216326594,3250082,0.0,58.276804407,-0.136063
-1.19178,6582.163697242737,118.91,1.14776,16,0.45801,27532,0.946488779038,3252134,0.0,59.2584752339,-0.114882
-1.18824,6586.031437158585,119.54,0.88036,17,0.515028,27549,0.947718039155,3254144,0.0,59.8055380887,-0.135699
-1.17637,6589.9780831336975,119.95,0.861064,17,0.565619,27566,0.940863173455,3256270,0.0,59.7131020596,-0.120805
-1.20653,6593.835646867752,122.27,2.07148,16,0.513,27582,0.932018734515,3258338,0.0,61.07009121,-0.0814026
-1.19378,6597.663331031799,123.61,0.973441,17,0.456315,27599,0.952536080033,3260392,0.0,61.7271733607,-0.130549
-1.1787,6601.572674036026,123.39,0.708962,17,0.601532,27616,0.945201773196,3262421,0.0,61.7199107425,-0.138529
-1.22916,6605.46862411499,121.68,0.873063,17,0.504213,27633,0.929059877992,3264437,0.0,60.7328764344,-0.118808
-1.23455,6609.554324150085,120.4,1.58673,18,0.597132,27651,0.941370602697,3266508,0.0,60.0554604385,-0.0748362
-1.17938,6613.890003442764,117.46,1.03857,19,0.642174,27670,0.935702219605,3268484,0.0,58.6852356816,-0.113814
-1.17878,6618.2344472408295,114.71,0.77542,18,0.530516,27688,0.932254239917,3270574,0.0,57.1808155558,-0.137645
-1.17786,6622.866921901703,113.09,0.751956,18,0.59808,27706,0.944204557687,3272487,0.0,56.3886827245,-0.123044
-1.17497,6627.507646560669,114.01,2.05744,17,0.592177,27723,0.937674753368,3274702,0.0,56.9583926574,-0.0512039
-1.13552,6632.2127161026,112.87,1.17327,19,0.630349,27742,0.939791802317,3276688,0.0,56.610264766,-0.116002
-1.15488,6636.499703645706,115.38,0.755967,17,0.56803,27759,0.934219405055,3278800,0.0,57.9523606567,-0.141793
-1.12859,6640.398178815842,116.88,0.691393,17,0.5206,27776,0.948973219842,3280846,0.0,58.6938772952,-0.136701
-1.09543,6644.290538787842,116.82,1.77157,18,0.57392,27794,0.938665650785,3282939,0.0,58.5605239278,-0.0918069
-1.02161,6648.194185256958,115.69,3.58392,18,0.63816,27812,0.94284998253,3284910,0.0,57.8562728365,0.0127275
-1.00783,6652.013929843903,114.96,0.481356,18,0.486437,27830,0.938316043466,3287021,0.0,57.5852473311,-0.135283
-1.03822,6655.952253580093,116.59,0.543434,18,0.519773,27848,0.932860784233,3289052,0.0,58.4261696547,-0.132499
-1.03593,6659.921312093735,117.45,0.77302,16,0.427473,27864,0.930680811405,3291083,0.0,58.6715040722,-0.124324
-1.00108,6664.057182788849,115.08,0.957081,18,0.513632,27882,0.932598233223,3293108,0.0,57.6739998628,-0.113548
-1.0155,6668.413654565811,114.22,0.602743,19,0.794667,27901,0.915325053036,3295165,0.0,57.1724234055,-0.134184
-1.0349,6672.764474630356,115.19,1.04583,18,0.696312,27919,0.939271681011,3297192,0.0,57.305670029,-0.118143
-1.03038,6677.382409334183,112.61,0.640763,20,0.811332,27939,0.929034173489,3299316,0.0,55.8149335711,-0.138372
-1.03786,6682.010259628296,111.24,0.993306,18,0.68346,27957,0.939066015184,3301343,0.0,55.4574672833,-0.123342
-1.03896,6686.703092336655,109.92,1.26775,18,0.651308,27975,0.932121679187,3303309,0.0,54.8244654936,-0.126921
-1.04052,6690.944651842117,110.99,0.763969,19,0.535537,27994,0.950334578753,3305466,0.0,55.1295955112,-0.128117
-1.04793,6694.826217651367,112.41,0.940725,17,0.545679,28011,0.935684293509,3307500,0.0,55.7443666476,-0.118355
-1.04972,6698.70214676857,112.8,1.28288,16,0.751783,28027,0.920834288001,3309348,0.0,56.0591051087,-0.111084
-1.03967,6702.640530824661,114.73,0.700279,19,0.89476,28046,0.90835314244,3311509,0.0,56.957403355,-0.132608
-1.09195,6706.523396253586,116.0,1.17612,17,0.74137,28063,0.921488977969,3313591,0.0,57.4123098755,-0.119121
-1.09028,6710.491276502609,117.0,1.14188,19,0.625006,28082,0.928999640048,3315710,0.0,57.9197411857,-0.118374
-1.0543,6714.389143943787,114.94,0.917726,18,0.784087,28100,0.940761920065,3317633,0.0,57.2471627916,-0.129576
-1.05511,6718.5726482868195,110.96,0.753847,19,0.787026,28119,0.94513644278,3319758,0.0,55.3115820699,-0.134298
-1.04732,6722.924045324326,111.0,0.80472,19,0.77439,28138,0.925518684089,3321820,0.0,55.4565043896,-0.124369
-1.02668,6727.2806923389435,112.14,1.59777,18,0.54832,28156,0.934250064194,3323901,0.0,56.0586428378,-0.115503
-0.968001,6732.19432258606,111.64,2.51647,17,0.591907,28173,0.926860153675,3325900,0.0,55.7028318679,-0.02748
-0.973551,6736.921857357025,112.22,0.755079,18,0.671823,28191,0.939545650035,3327863,0.0,55.8723210876,-0.130097
-0.936819,6741.694984436035,113.3,0.888575,17,0.685508,28208,0.933457277715,3329954,0.0,56.4176141292,-0.127941
-0.979577,6745.6726586818695,115.01,0.664646,19,0.823044,28227,0.922868914902,3332090,0.0,57.2718947248,-0.133332
-0.991569,6749.600386857986,114.53,0.846069,19,0.592439,28246,0.926038190722,3334097,0.0,56.8741248729,-0.128088
-0.998522,6753.506935119629,110.61,0.699702,19,0.689417,28265,0.937532339245,3336125,0.0,54.7771335459,-0.133542
-0.98684,6757.466181516647,112.24,0.812769,18,0.841454,28283,0.921882666647,3338236,0.0,55.5746563259,-0.132834
-1.01757,6761.3854966163635,110.6,1.32131,18,0.687693,28301,0.931076802313,3340246,0.0,54.6647315278,-0.107666
-1.01386,6765.327906370163,108.08,0.804459,21,0.90633,28322,0.931251376867,3342333,0.0,53.431234327,-0.131275
-1.02073,6769.352809429169,110.36,1.04212,17,0.595321,28339,0.934784218669,3344370,0.0,54.6339743569,-0.128606
-0.979073,6773.601259231567,110.33,1.39982,18,0.69573,28357,0.934539243579,3346383,0.0,54.8196130311,-0.102889
-0.968782,6777.926396369934,109.78,1.06975,20,0.73412,28377,0.932908013463,3348454,0.0,54.7972570336,-0.117421
-0.974427,6782.460100412369,109.87,7.30613,17,0.754732,28394,0.930277682841,3350483,0.0,54.8054410042,0.110606
-0.981235,6787.058136224747,110.27,0.448565,20,0.804249,28414,0.928139016032,3352576,0.0,54.8243573867,-0.146041
-1.007,6791.760148048401,109.43,0.800102,19,0.743094,28433,0.937441207469,3354595,0.0,54.5680578176,-0.134408
-1.01385,6796.13179063797,108.17,0.777789,18,0.720818,28451,0.936212956905,3356614,0.0,53.9386517587,-0.132169
-1.0094,6800.069952487946,109.87,0.624685,19,0.524451,28470,0.934160880744,3358677,0.0,54.8149804832,-0.140467
-1.03825,6803.951857089996,111.52,0.745058,16,0.542585,28486,0.927274413407,3360676,0.0,55.3844414883,-0.146669
-1.04755,6807.971714496613,111.34,0.651525,17,0.618547,28503,0.919667311013,3362643,0.0,55.2589656578,-0.137828
-1.0723,6811.866170883179,113.24,0.727455,19,0.659796,28522,0.913675181568,3364724,0.0,56.1019695133,-0.128837
-1.0898,6815.754009962082,115.94,0.833869,18,0.529919,28540,0.943859010935,3366912,0.0,57.2769131364,-0.139051
-1.12017,6819.717175722122,115.94,0.849951,18,0.769906,28558,0.931627884507,3368906,0.0,57.3526616201,-0.122417
-1.10769,6823.750003814697,111.54,0.817477,20,0.585991,28578,0.943763863295,3370980,0.0,55.3041246242,-0.12289
-1.11612,6828.010805845261,110.8,0.973481,19,0.961792,28597,0.925322204828,3373004,0.0,55.3123220135,-0.123487
-1.14026,6832.30809211731,111.14,0.682646,18,0.637923,28615,0.894295208156,3375067,0.0,55.7792134773,-0.135833
-1.15724,6836.8295686244965,110.92,0.843235,18,0.558005,28633,0.934966251254,3377115,0.0,55.8966022938,-0.12617
-1.15206,6841.445026636124,108.47,1.17812,19,0.690419,28652,0.921179436147,3379197,0.0,54.6000412835,-0.10691
-1.14839,6846.195326328278,110.61,1.01097,18,0.623591,28670,0.912667624652,3381186,0.0,55.8179496801,-0.120031
