TimeElapsed,loss_pol_entpen,EpRewMean,ev_tdlam_before,EpisodesSoFar,EpThisIter,loss_vf_loss,loss_kl,EpLenMean,loss_pol_surr,TimestepsSoFar,loss_ent
747.030195236206,0.0,957.89,0.125029146671,1725,2,40.9727,0.00967709,957.89,-0.0108868,947820,1.06655
748.6395130157471,0.0,957.89,-0.0268785953522,1727,2,69.3726,0.00535296,957.89,-0.00770705,949820,1.04949
750.2489624023438,0.0,957.89,0.00260210037231,1729,2,63.466,0.00636351,957.89,-0.0131929,951820,1.04144
751.8738725185394,0.0,957.89,-0.0490539073944,1731,2,69.2844,0.00934401,957.89,-0.0100223,953820,1.03511
753.4844722747803,0.0,946.24,0.503464847803,1734,3,44.8273,0.0116809,946.24,-0.0152375,955655,1.04934
755.0938415527344,0.0,940.58,0.240555882454,1737,3,77.7715,0.0124617,940.58,-0.0113793,958089,1.04963
756.7022988796234,0.0,940.58,0.122768521309,1739,2,59.413,0.00558352,940.58,-0.0112577,960089,1.03758
758.3282816410065,0.0,940.58,-0.0229380130768,1741,2,69.2095,0.0109187,940.58,-0.00829659,962089,1.05672
759.9529941082001,0.0,940.58,0.0034973025322,1743,2,67.9588,0.00815455,940.58,-0.00670347,964089,1.06694
761.5768918991089,0.0,940.58,0.00368571281433,1745,2,66.0262,0.00907327,940.58,-0.0049948,966089,1.07689
763.1753664016724,0.0,940.58,0.0116403698921,1747,2,64.659,0.00740795,940.58,-0.00490185,968089,1.08172
764.7815487384796,0.0,940.58,0.0233954191208,1749,2,66.1724,0.00336947,940.58,-0.00529963,970089,1.09088
766.4055316448212,0.0,950.1,0.0399118065834,1751,2,63.1412,0.0082659,950.1,-0.00852565,972089,1.10145
767.9996848106384,0.0,950.1,0.0409899950027,1753,2,63.9463,0.0075421,950.1,-0.00618867,974089,1.10708
769.6096510887146,0.0,950.1,-0.024092912674,1755,2,68.9459,0.0123806,950.1,-0.00631872,976089,1.11353
771.2177767753601,0.0,947.94,0.0582372546196,1758,3,84.0561,0.00450185,947.94,-0.0104371,978873,1.09984
772.8424713611603,0.0,947.94,-0.0146917104721,1760,2,67.2569,0.0104884,947.94,-0.0104471,980873,1.08512
774.4533066749573,0.0,947.94,0.033086001873,1762,2,67.0224,0.00926808,947.94,-0.00732604,982873,1.10166
776.0626840591431,0.0,947.94,-0.0024881362915,1764,2,68.2635,0.0108027,947.94,-0.00539053,984873,1.11276
777.6704652309418,0.0,947.94,0.0669664144516,1766,2,64.3154,0.0105651,947.94,-0.00853481,986873,1.09427
779.2972240447998,0.0,947.94,0.221743285656,1768,2,54.8896,0.00880641,947.94,-0.0114066,988873,1.08221
780.9055213928223,0.0,951.25,0.0445756316185,1770,2,68.1948,0.00847518,951.25,-0.00681842,990873,1.09822
782.5142683982849,0.0,951.25,0.0364143848419,1772,2,68.6654,0.00916783,951.25,-0.00995266,992873,1.07548
784.12353682518,0.0,951.25,-0.000296473503113,1774,2,70.2063,0.0157948,951.25,-0.00981351,994873,1.05897
785.7336320877075,0.0,951.25,0.00765019655228,1776,2,69.8824,0.0102517,951.25,-0.0092403,996873,1.07783
787.3270547389984,0.0,951.25,-0.00527036190033,1778,2,70.7735,0.00921398,951.25,-0.00924955,998873,1.06656
788.9678030014038,0.0,951.25,0.0380051732063,1780,2,66.0126,0.0105904,951.25,-0.0128925,1000873,1.08952
