loss_pol_entpen,EpisodesSoFar,loss_ent,EpThisIter,TimestepsSoFar,TimeElapsed,EpLenMean,loss_pol_surr,loss_vf_loss,EpRewMean,ev_tdlam_before,loss_kl
0.0,14606,5.04155,13,1537996,2841.898616552353,134.35,-0.101023,0.687055,67.2537130475,0.932331122458,1.07906
0.0,14622,5.06367,16,1539989,2845.689108610153,134.72,-0.136946,0.432551,67.7064510025,0.954205110669,0.412594
0.0,14639,5.03873,17,1542115,2849.4618952274323,131.95,-0.136963,0.397787,66.6870522145,0.9660150446,0.47002
0.0,14656,5.00786,17,1544158,2853.3167119026184,131.51,-0.139512,0.518461,66.4719641442,0.950124010444,0.367062
0.0,14673,4.98342,17,1546227,2857.1266400814056,129.28,-0.144843,0.344665,65.6813525511,0.961326885968,0.364568
0.0,14690,4.97539,17,1548230,2860.9402239322662,126.31,-0.143745,0.459411,64.1010036463,0.954799734056,0.431255
0.0,14707,4.96451,17,1550287,2864.7267293930054,121.83,-0.139091,0.346012,62.0900293402,0.94958390668,0.57004
0.0,14724,5.00106,17,1552355,2868.5199971199036,121.09,-0.144485,0.429679,61.9326649294,0.942547559738,0.501096
0.0,14740,4.93171,16,1554364,2872.367006778717,121.35,-0.143483,0.391153,61.6503684181,0.954802192748,0.423682
0.0,14756,4.90556,16,1556392,2876.160509824753,122.34,-0.140246,0.319601,62.5217109438,0.952656473964,0.483122
0.0,14773,4.85451,17,1558483,2879.956451654434,122.56,-0.139413,0.360311,62.6477217142,0.951348330826,0.553153
0.0,14789,4.84509,16,1560516,2883.7587974071503,124.29,-0.130938,0.367269,63.5108362908,0.951301280409,0.669891
0.0,14803,4.87643,14,1562608,2887.5561904907227,127.63,-0.110108,0.36091,65.148455679,0.943740192801,0.945605
0.0,14817,4.8435,14,1564476,2891.379049062729,130.16,-0.144664,0.34978,66.1390122763,0.948046378791,0.414953
0.0,14834,4.78569,17,1566624,2895.1736314296722,130.93,-0.138951,0.470511,66.4883219528,0.946024022996,0.427958
0.0,14849,4.74147,15,1568765,2898.9758429527283,132.33,-0.142278,0.412785,67.4956583457,0.947412401438,0.492486
0.0,14866,4.7194,17,1570733,2902.774100780487,130.15,-0.129234,0.32566,66.3282990985,0.956492491066,0.573164
0.0,14882,4.69881,16,1572743,2906.587923526764,129.9,-0.136714,0.359273,66.2527810723,0.963246338069,0.473503
0.0,14898,4.69962,16,1574816,2910.390514612198,129.57,-0.136923,0.314402,66.3441033428,0.949111770838,0.480748
0.0,14915,4.70885,17,1576941,2914.267459630966,128.4,-0.12583,0.324447,65.7246008749,0.968637559563,0.749777
0.0,14930,4.67426,15,1578963,2918.063071489334,128.49,-0.137712,0.285394,66.1584095935,0.964089490473,0.541076
0.0,14945,4.64646,15,1581041,2921.891419649124,128.3,-0.139946,0.285344,65.6563862304,0.95174972713,0.542162
0.0,14960,4.62617,15,1582968,2925.6603162288666,128.58,-0.12194,0.229857,66.1298392473,0.961404919624,0.725795
0.0,14976,4.58333,16,1585076,2929.4617972373962,130.9,-0.131978,0.298224,67.2680529301,0.960618916899,0.475232
0.0,14996,4.53404,20,1587137,2933.2499310970306,125.62,-0.134348,0.436782,64.4078215208,0.940640542656,0.553495
0.0,15011,4.53322,15,1589140,2937.0009553432465,127.21,-0.138228,0.358941,65.3521442394,0.924209624529,0.719483
0.0,15027,4.51908,16,1591226,2940.8149292469025,127.11,-0.139858,0.378762,65.2720559813,0.951109647751,0.445376
0.0,15043,4.50855,16,1593300,2944.5950038433075,125.34,-0.141172,0.406363,64.9274705211,0.942636653781,0.478329
0.0,15059,4.47879,16,1595249,2948.398994207382,123.98,-0.139444,0.283153,63.7203949697,0.959268629551,0.575287
0.0,15076,4.4522,17,1597430,2952.188723564148,123.54,-0.124673,0.303775,63.5334297851,0.958509646356,0.71249
0.0,15092,4.42994,16,1599374,2955.9851191043854,126.53,-0.138888,0.313916,64.9570472957,0.947829678655,0.395627
0.0,15109,4.48186,17,1601405,2959.781104326248,124.9,-0.0622906,0.345135,64.1908183177,0.945923302323,1.82989
0.0,15125,4.46066,16,1603414,2963.580564260483,124.62,-0.146929,0.393645,64.0850012162,0.94623408094,0.421751
0.0,15141,4.44728,16,1605561,2967.3989329338074,125.27,-0.141556,0.530916,64.2695003711,0.947019346058,0.353199
0.0,15157,4.43007,16,1607678,2971.2039561271667,127.24,-0.130617,0.376446,65.421266488,0.953457582742,0.78245
0.0,15173,4.40901,16,1609615,2974.991529941559,125.57,-0.143855,0.367211,64.5834357015,0.95465663448,0.404882
0.0,15188,4.4257,15,1611641,2978.8126888275146,127.52,-0.140608,0.348027,65.5714190721,0.951013714075,0.517514
0.0,15205,4.42799,17,1613728,2982.6502373218536,128.12,-0.141197,0.338753,65.4014795647,0.952193740755,0.455821
0.0,15220,4.42399,15,1615754,2986.4251499176025,128.61,-0.142744,0.351922,65.6119045367,0.945764444768,0.540499
0.0,15237,4.40691,17,1617831,2990.234424829483,127.35,-0.146117,0.315001,64.9394933118,0.959400057793,0.451481
0.0,15254,4.42194,17,1619937,2994.0317380428314,126.15,-0.147084,0.462911,64.3037794779,0.951240569353,0.498386
0.0,15270,4.40168,16,1621995,2997.822265148163,127.73,-0.141564,0.502431,64.9949375946,0.957810502499,0.44094
0.0,15286,4.3988,16,1623995,3001.6259689331055,125.68,-0.1341,0.455248,64.0426259174,0.954480424523,0.534324
0.0,15301,4.37736,15,1626036,3005.4386978149414,127.13,-0.136739,0.323152,64.6598011728,0.951415807009,0.566507
0.0,15316,4.36191,15,1628026,3009.1961340904236,129.04,-0.125558,0.445634,65.8099591194,0.93981724605,0.910098
0.0,15332,4.33779,16,1630184,3012.9711298942566,129.34,-0.14352,0.344802,66.1333744621,0.943897083402,0.529091
0.0,15348,4.3128,16,1632205,3016.765934944153,130.52,-0.150673,0.338605,66.5830314097,0.964358337224,0.417521
0.0,15362,4.28752,14,1634292,3020.5476462841034,134.17,-0.138686,0.268718,68.2969382913,0.955135311931,0.565743
0.0,15376,4.25067,14,1636328,3024.33687376976,135.12,-0.126217,0.298032,68.7396477979,0.949341729283,0.640431
0.0,15392,4.27847,16,1638359,3028.0869970321655,134.38,-0.140017,0.517335,68.7256907151,0.941209420562,0.42819
0.0,15409,4.24908,17,1640447,3031.87624835968,133.93,-0.143934,0.39453,68.6491091105,0.945001773536,0.472766
0.0,15424,4.22904,15,1642403,3035.665496110916,132.51,-0.136477,0.332553,67.696177116,0.945620305836,0.562259
0.0,15441,4.2391,17,1644473,3039.413043498993,131.17,-0.141115,0.44502,67.3258720931,0.938286412507,0.473386
0.0,15456,4.20729,15,1646476,3043.2198493480682,130.36,-0.142432,0.292727,67.0833175257,0.94818963483,0.568517
0.0,15472,4.22501,16,1648572,3046.9849214553833,128.83,-0.13669,0.451141,66.1976294903,0.947787765414,0.554832
0.0,15488,4.21525,16,1650605,3050.7511625289917,127.02,-0.138463,0.336096,64.8263575681,0.959015659988,0.500455
0.0,15506,4.22527,18,1652719,3054.5311534404755,125.98,-0.141492,0.454809,64.4160653726,0.951590914279,0.397181
0.0,15523,4.22102,17,1654754,3058.2818343639374,124.46,-0.123691,0.410027,63.7297194441,0.947172552347,0.879799
0.0,15537,4.17688,14,1656673,3062.018574476242,125.83,-0.137839,0.391712,64.3714088331,0.93338778615,0.463163
0.0,15553,4.17031,16,1658836,3065.7697701454163,128.22,-0.12929,0.501773,65.8582219045,0.931132383645,0.826146
0.0,15568,4.14472,15,1660869,3069.539717197418,129.03,-0.137668,0.421815,66.4313332141,0.947480369359,0.498819
0.0,15584,4.15558,16,1662867,3073.3436670303345,127.18,-0.134618,0.472293,65.368010251,0.943427309394,0.507005
0.0,15601,4.13064,17,1665011,3077.1010723114014,129.2,-0.140961,0.406873,66.4381128771,0.95386184752,0.444112
0.0,15616,4.08512,15,1667047,3080.9141507148743,130.79,-0.145698,0.375994,66.9967232453,0.946204926819,0.531192
0.0,15630,4.06033,14,1669034,3084.6882829666138,133.29,-0.139055,0.341055,68.1417372705,0.944847390056,0.423388
0.0,15645,4.04237,15,1671099,3088.438227415085,133.15,-0.141531,0.384953,67.8534013578,0.939961075783,0.545556
0.0,15661,4.03976,16,1673104,3092.219547510147,131.98,-0.125195,0.417911,66.8031485594,0.94669347629,0.699139
0.0,15677,4.00639,16,1675042,3096.0247123241425,130.54,-0.138047,0.419136,65.9937671721,0.94483301416,0.548072
0.0,15692,4.01966,15,1677267,3099.8000905513763,134.11,-0.139492,0.346315,67.6206438709,0.946166727692,0.551817
0.0,15706,3.99812,14,1679186,3103.5941598415375,133.33,-0.135045,0.426688,67.4661609334,0.922245621681,0.580443
0.0,15722,3.95171,16,1681406,3107.392357826233,136.32,-0.138926,0.357305,68.8380731547,0.950842291117,0.654821
0.0,15737,3.94359,15,1683319,3111.2342817783356,134.49,-0.131783,0.431474,67.3788080766,0.958712402731,0.58691
0.0,15752,3.96978,15,1685395,3115.0486690998077,134.76,-0.125661,0.337214,67.4717196536,0.939039234072,0.596564
0.0,15769,3.97494,17,1687540,3118.8285598754883,134.45,-0.134521,0.330461,67.4157594872,0.962008718401,0.558373
0.0,15784,4.00186,15,1689531,3122.6412720680237,133.46,-0.0877192,0.310363,66.8760587145,0.958177879453,1.39341
0.0,15798,4.00231,14,1691531,3126.4451274871826,135.58,-0.147019,0.322862,67.7295298964,0.953913986683,0.43582
0.0,15814,4.00279,16,1693615,3130.2503736019135,133.78,-0.143209,0.38121,66.520976814,0.95879919827,0.396607
0.0,15829,4.02796,15,1695733,3134.059965133667,134.02,-0.137971,0.287399,67.0277573106,0.949414461851,0.371199
0.0,15846,4.00276,17,1697756,3137.8509755134583,132.21,-0.141294,0.44917,66.3724827678,0.950447577983,0.503542
0.0,15861,4.01327,15,1699827,3141.6319801807404,132.94,-0.145885,0.444049,66.9679477825,0.944290127605,0.488814
0.0,15877,3.99347,16,1701826,3145.4288170337677,132.33,-0.14152,0.445568,66.617428322,0.939631272107,0.452677
0.0,15893,3.97639,16,1703895,3149.2191269397736,130.7,-0.139751,0.314494,65.7002701937,0.966890089214,0.465603
0.0,15908,3.98798,15,1705893,3153.047013759613,129.84,-0.145394,0.360705,65.5461524477,0.96173646301,0.513801
0.0,15925,3.99999,17,1708029,3156.8707795143127,128.09,-0.134444,0.421406,64.5093574686,0.960356790572,0.525633
0.0,15942,3.93925,17,1710024,3160.687846660614,126.73,-0.131571,0.335522,63.6576555685,0.952854905277,0.48475
0.0,15959,3.88473,17,1712083,3164.4847440719604,124.78,-0.137132,0.478558,62.3631627631,0.951185602695,0.570528
0.0,15975,3.87355,16,1714170,3168.316594362259,125.69,-0.133374,0.444998,62.6972406515,0.951628312469,0.478366
0.0,15991,3.84523,16,1716184,3172.1878533363342,125.1,-0.134546,0.385691,62.5750708959,0.968482606113,0.552328
0.0,16005,3.87083,14,1718219,3175.985013961792,126.92,-0.139158,0.277252,63.3230029263,0.957385975868,0.553595
0.0,16020,3.84831,15,1720181,3179.7732837200165,128.95,-0.125645,0.452951,64.4850068285,0.943007174879,0.810344
0.0,16037,3.83549,17,1722272,3183.5856099128723,128.46,-0.132799,0.431639,64.7385382928,0.94833599031,0.706305
0.0,16052,3.8061,15,1724371,3187.367776632309,130.77,-0.147946,0.365063,66.0995384633,0.951683472842,0.535121
0.0,16067,3.80518,15,1726348,3191.1249685287476,133.04,-0.138096,0.41235,67.4580602936,0.948012355715,0.529924
0.0,16084,3.79844,17,1728504,3194.9065985679626,132.94,-0.122389,0.38223,67.4189616302,0.954918436706,0.688189
0.0,16100,3.72542,16,1730505,3198.694442510605,129.08,-0.136808,0.398537,65.781031939,0.959142837673,0.619636
0.0,16116,3.70022,16,1732541,3202.555044412613,128.8,-0.128943,0.353343,65.1795329593,0.957127600908,0.656828
0.0,16131,3.70991,15,1734490,3206.368460416794,129.53,-0.133272,0.348332,65.5304872351,0.935302093625,0.526578
0.0,16146,3.70054,15,1736623,3210.1719269752502,130.88,-0.129225,0.357647,65.9444802496,0.942099384964,0.896673
0.0,16163,3.67449,17,1738720,3214.0295164585114,128.15,-0.137397,0.374007,64.6621405793,0.946239400655,0.639304
0.0,16179,3.6387,16,1740759,3217.82147192955,129.01,-0.142188,0.367829,65.1051970499,0.950854018331,0.488308
0.0,16196,3.61387,17,1742842,3221.646630525589,127.83,-0.136784,0.369128,64.5341063684,0.953254152089,0.463245
0.0,16210,3.62066,14,1744840,3225.450766324997,131.06,-0.148093,0.351899,66.6126080671,0.923105232418,0.556579
0.0,16227,3.62938,17,1746867,3229.2188680171967,127.82,-0.138502,0.382877,65.4646358894,0.95010304451,0.507963
0.0,16244,3.60097,17,1748948,3233.046865463257,126.29,-0.143709,0.391221,64.5890918788,0.962917670608,0.39511
0.0,16260,3.597,16,1750960,3236.984975337982,126.91,-0.12596,0.456861,64.8300033627,0.946636740118,0.687981
0.0,16273,3.58525,13,1753016,3241.015655517578,130.29,-0.148193,0.274057,66.453431437,0.926962167025,0.673873
0.0,16289,3.56208,16,1755028,3245.0162818431854,131.21,-0.123845,0.288231,67.1567127453,0.959389906377,0.779239
0.0,16306,3.52496,17,1757158,3249.0093364715576,128.78,-0.138063,0.354383,65.8748122184,0.961866553873,0.466963
0.0,16321,3.52176,15,1759129,3252.9859611988068,129.08,-0.138369,0.31516,65.9092194545,0.957757670432,0.52183
0.0,16337,3.51189,16,1761238,3256.8047070503235,131.45,-0.123367,0.38955,67.1562540305,0.944264579564,0.813859
0.0,16352,3.49185,15,1763234,3260.600811481476,131.83,-0.122006,0.27536,67.3400609973,0.961040344089,0.623323
0.0,16368,3.47012,16,1765305,3264.4293637275696,129.69,-0.139099,0.321125,66.4663314326,0.955350652337,0.497153
0.0,16384,3.44821,16,1767411,3268.2187356948853,129.8,-0.129346,0.331395,66.1497001599,0.963389009237,0.603706
0.0,16398,3.41408,14,1769306,3272.0155804157257,131.79,-0.137836,0.297658,67.6011813502,0.947153311223,0.60664
0.0,16413,3.41364,15,1771520,3275.8293755054474,135.29,-0.14168,0.31319,69.1447591198,0.948022481054,0.494314
0.0,16427,3.38145,14,1773429,3279.6323342323303,133.79,-0.134541,0.433896,68.2631759216,0.951514903456,0.84086
0.0,16443,3.41299,16,1775579,3283.4690811634064,134.41,-0.129412,0.430472,68.6249543274,0.960690684617,0.707738
0.0,16460,3.44372,17,1777654,3287.234987258911,133.51,-0.117044,0.459039,68.2054004349,0.951332155615,0.812841
0.0,16475,3.4059,15,1779613,3291.0557494163513,134.11,-0.141624,0.409765,68.410796284,0.965611290187,0.504953
0.0,16491,3.38433,16,1781700,3294.859997034073,132.42,-0.146614,0.275623,67.7401545568,0.968994185328,0.40895
0.0,16507,3.42079,16,1783789,3298.6335065364838,130.48,-0.140275,0.323596,66.7085991734,0.95819356665,0.393424
0.0,16524,3.37688,17,1785824,3302.4920778274536,128.05,-0.142218,0.45984,65.505410295,0.959550179541,0.545941
0.0,16540,3.34378,16,1787861,3306.2972955703735,127.07,-0.110724,0.328005,65.4466374315,0.958613313735,0.800888
0.0,16555,3.34505,15,1789884,3310.1297690868378,128.62,-0.124508,0.300444,65.9045734344,0.9481674321,0.757958
0.0,16571,3.39777,16,1791939,3313.940002679825,128.48,-0.129633,0.503309,66.3669121223,0.955167334527,0.756267
0.0,16586,3.37693,15,1793949,3317.7064249515533,128.7,-0.136979,0.308815,66.5551233805,0.96086359024,0.685456
0.0,16603,3.3615,17,1796065,3321.485622406006,127.7,-0.13904,0.40726,65.8931899241,0.944918777794,0.442659
0.0,16620,3.34431,17,1798084,3325.2815158367157,126.46,-0.132962,0.368791,65.0481645075,0.952285278589,0.604574
0.0,16635,3.31317,15,1800151,3329.0711908340454,129.43,-0.142699,0.348113,66.4862128386,0.953726943582,0.437671
0.0,16651,3.37597,16,1802179,3332.9065430164337,129.27,-0.144884,0.420867,66.415801818,0.954297788441,0.430774
0.0,16667,3.3523,16,1804196,3336.749942302704,127.26,-0.135659,0.577976,64.9804784546,0.957522440702,0.58013
0.0,16682,3.36048,15,1806281,3340.546982049942,128.41,-0.136707,0.401502,65.5998235343,0.95041885972,0.725746
0.0,16697,3.39028,15,1808234,3344.3666241168976,130.61,-0.139069,0.309003,66.4180511752,0.9545882456,0.538256
0.0,16712,3.36379,15,1810347,3348.2033836841583,132.19,-0.127837,0.34388,66.3395868659,0.962674751878,0.478048
0.0,16728,3.34153,16,1812270,3352.019555091858,130.13,-0.134719,0.319681,65.5626248942,0.960634715855,0.56953
0.0,16743,3.35175,15,1814505,3355.8765795230865,133.28,-0.1388,0.356287,67.0722927585,0.963644061238,0.646054
0.0,16758,3.33029,15,1816466,3359.6476352214813,133.78,-0.135702,0.376834,67.5907880724,0.951061949134,0.554605
0.0,16774,3.30005,16,1818525,3363.4619574546814,133.78,-0.133741,0.333538,67.4775561259,0.951954443008,0.447965
0.0,16789,3.28241,15,1820577,3367.251480817795,134.54,-0.134459,0.340282,67.7563834482,0.959243927151,0.628983
0.0,16803,3.26462,14,1822575,3371.0785653591156,135.07,-0.135683,0.317216,68.4212720715,0.953850645572,0.518364
0.0,16818,3.24955,15,1824681,3374.8789281845093,136.12,-0.131741,0.353315,69.0204581253,0.954501345754,0.776938
0.0,16835,3.2804,17,1826740,3378.7190792560577,134.04,-0.140958,0.406718,67.8702511921,0.959273904562,0.448656
0.0,16850,3.30054,15,1828848,3382.5779860019684,134.56,-0.112893,0.251945,67.6452107578,0.964080970734,0.765103
0.0,16864,3.30488,14,1830825,3386.4066455364227,136.62,-0.128287,0.394118,68.3748424573,0.95425458625,0.702754
0.0,16880,3.2796,16,1832831,3390.235056400299,134.18,-0.133342,0.309079,67.3700464568,0.952620320022,0.561242
0.0,16897,3.2466,17,1834968,3394.079124689102,133.75,-0.130998,0.376337,67.0591502308,0.949251245707,0.496729
0.0,16912,3.26115,15,1836912,3397.875336408615,130.19,-0.135865,0.328259,65.4358096005,0.934419803321,0.665235
0.0,16929,3.24631,17,1839030,3401.6882648468018,129.39,-0.132088,0.387464,65.4670099971,0.956705551594,0.510915
0.0,16944,3.24141,15,1841104,3405.484520673752,129.83,-0.133604,0.372948,65.7603539091,0.954864647239,0.671291
0.0,16961,3.24788,17,1843176,3409.3129110336304,128.2,-0.0937774,0.263779,65.0722003986,0.963603749871,1.27052
0.0,16978,3.21937,17,1845177,3413.1179909706116,126.21,-0.073682,0.306925,64.3696300517,0.967857647687,1.23875
0.0,16994,3.21194,16,1847183,3416.8850512504578,126.0,-0.139204,0.26106,64.4070381746,0.965556446463,0.560625
0.0,17007,3.19611,13,1849223,3420.702934026718,129.5,-0.142533,0.227484,66.0188659932,0.95321623981,0.531786
0.0,17024,3.19103,17,1851373,3424.531817674637,128.77,-0.14603,0.279976,65.6241106095,0.962646469474,0.408285
0.0,17037,3.2111,13,1853355,3428.3690259456635,131.86,-0.119406,0.240491,67.1338164497,0.95457964763,0.74132
0.0,17052,3.23368,15,1855487,3432.2347009181976,134.12,-0.145139,0.3719,68.225775296,0.962641540915,0.404618
0.0,17067,3.24309,15,1857532,3436.0311863422394,136.26,-0.130191,0.348508,69.3014696634,0.945397082716,0.522178
0.0,17082,3.27621,15,1859572,3439.8448243141174,139.12,-0.134964,0.288268,70.3361647142,0.956146929413,0.648363
0.0,17097,3.28483,15,1861623,3443.6790268421173,139.54,-0.137665,0.389749,70.3109476019,0.954825829715,0.365178
0.0,17111,3.25644,14,1863558,3447.5239017009735,138.75,-0.140354,0.339041,69.6447291471,0.959298633039,0.457264
0.0,17129,3.25352,18,1865684,3451.347793340683,136.01,-0.131863,0.431823,68.4710685109,0.953633327037,0.674353
0.0,17145,3.23022,16,1867705,3455.1874175071716,131.69,-0.13947,0.396526,66.0837367229,0.9584024176,0.626286
0.0,17160,3.23009,15,1869703,3459.015983104706,130.42,-0.138738,0.310926,65.5407670005,0.948266081512,0.675683
0.0,17176,3.23273,16,1871827,3462.781131505966,130.29,-0.140514,0.328831,65.4646330592,0.958855893463,0.529147
0.0,17192,3.24408,16,1873876,3466.6684415340424,129.5,-0.131897,0.483144,65.1512301099,0.944634962827,0.578712
0.0,17208,3.26755,16,1875923,3470.68821144104,127.17,-0.134539,0.518086,64.0728257072,0.947504907846,0.470236
0.0,17223,3.28712,15,1877827,3474.6915884017944,128.69,-0.136351,0.373004,64.8854987652,0.953403308988,0.642566
0.0,17238,3.28228,15,1880017,3478.626004934311,133.08,-0.140067,0.472541,67.0109792896,0.938050739467,0.521146
0.0,17253,3.28173,15,1882028,3482.4385149478912,132.47,-0.136914,0.397162,66.5604042257,0.958197161555,0.588805
0.0,17269,3.25453,16,1883973,3486.2349195480347,130.0,-0.123786,0.411899,65.3748299728,0.96230873093,0.883316
0.0,17287,3.23586,18,1886139,3490.062559366226,127.58,-0.146107,0.424612,64.2968130236,0.949635855854,0.514837
0.0,17303,3.27822,16,1888180,3493.8598716259003,129.14,-0.140147,0.34375,64.7805497878,0.961884863675,0.5938
0.0,17320,3.27004,17,1890289,3497.6593244075775,128.29,-0.137992,0.450903,64.5157844841,0.946949776262,0.596819
0.0,17336,3.26073,16,1892320,3501.4771094322205,125.8,-0.138459,0.317942,63.3173996317,0.959989029914,0.474939
0.0,17348,3.18892,12,1894214,3505.2971453666687,128.6,-0.148547,0.28646,64.8069677798,0.933451451361,0.61879
0.0,17363,3.26247,15,1896380,3509.141356945038,130.68,0.0155357,0.359596,65.7902562926,0.962393689901,3.4463
0.0,17378,3.2491,15,1898494,3512.997688770294,133.38,-0.145292,0.404541,66.9541054104,0.963982667774,0.293746
0.0,17394,3.22276,16,1900471,3516.84068775177,134.4,-0.136354,0.423875,67.244001279,0.960939854383,0.405074
